instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,unresolved,under1h,33,44,14,37,17,1.2424242424242424,9,4.111111111111111,0.20454545454545456,12,2,62,5:cd,8,0.4,early,2,1.06,True,4,3.33,6,4.0,True,6,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,resolved,under1h,18,21,8,22,12,1.1666666666666667,4,3.25,0.19047619047619047,6,2,29,7:python,4,0.73,mixed,1,1.14,True,4,3.17,6,2.25,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10097,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14053,resolved,under1h,88,150,8,104,22,1.5681818181818181,59,3.305084745762712,0.3466666666666667,14,2,185,9:cd,46,0.24,early,14,1.16,True,4,2.15,8,5.0,True,8,False,True,30,30,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,resolved,under1h,57,102,6,66,11,1.6666666666666667,41,2.7804878048780486,0.35294117647058826,6,2,129,6:cd,37,0.17,early,7,1.13,True,4,3.2,4,2.25,True,1,False,True,9,9,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,unresolved,under15min,8,9,1,10,6,1.125,2,2.0,0.2222222222222222,2,2,10,4:python,2,0.5,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,38,203,0,201,16,1.368421052631579,15,3.0,0.43842364532019706,8,2,244,33:str_replace_editor: create,78,0.11,early,1,1.38,True,1,1.0,3,3.0,False,3,False,False,7,7,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10844,unresolved,under1h,11,11,2,12,10,1.0,1,2.0,0.09090909090909091,2,2,13,9:submit,2,0.75,mixed,1,1.0,False,3,3.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,under1h,10,13,3,11,7,1.2,3,3.0,0.23076923076923078,3,3,19,5:cd,3,0.43,early,2,1.0,False,3,2.5,2,1.33,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15382,unresolved,under1h,164,317,38,201,9,1.6280487804878048,106,2.830188679245283,0.38170347003154576,6,2,432,2:cd,117,0.23,mixed,45,1.03,True,4,2.4,22,8.25,True,7,False,True,99,98,True,False,False,N/A,1,1.0,1,0,1,0,0,0
sympy__sympy-13551,unresolved,under1h,28,113,7,114,12,1.3928571428571428,12,2.75,0.4247787610619469,8,2,121,24:str_replace_editor: str_replace,39,0.1,early,4,1.0,False,3,2.8,4,2.67,False,1,False,False,91,90,True,False,False,N/A,1,1.0,1,0,1,0,0,0
django__django-11749,resolved,under1h,90,138,13,100,25,1.4,42,4.095238095238095,0.2608695652173913,15,2,174,11:cd,34,0.14,early,10,1.11,True,4,3.67,5,2.75,True,3,False,False,13,13,True,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12585,resolved,under15min,9,11,2,10,7,1.1111111111111112,2,2.5,0.18181818181818182,3,2,15,4:cd,2,0.42,early,2,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,unresolved,under4h,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-17029,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15741,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25931,unresolved,under1h,19,91,7,92,13,1.2105263157894737,5,3.0,0.7912087912087912,7,1,165,15:str_replace_editor: str_replace,71,0.11,early,1,1.0,False,3,3.0,5,2.67,False,1,False,False,78,3,True,True,False,N/A,69,25.0,3,0,75,0,0,0
django__django-13670,resolved,under1h,84,146,6,91,8,1.6428571428571428,55,2.6,0.3767123287671233,4,2,173,5:cd,55,0.15,early,13,1.16,True,5,3.0,2,1.4,True,2,False,True,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14711,resolved,under15min,12,14,2,15,8,1.1666666666666667,3,2.3333333333333335,0.21428571428571427,3,2,16,3:python,3,0.33,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-7229,unresolved,under1h,49,72,10,73,18,1.4285714285714286,22,2.6818181818181817,0.3055555555555556,8,2,82,11:python,23,0.27,early,2,1.0,False,3,2.11,8,5.0,True,4,False,True,29,24,False,True,False,"('localization',)",1,1.0,5,0,5,0,0,0
django__django-16139,resolved,under15min,16,16,0,17,13,1.0,1,3.0,0.0625,3,3,16,5:python,2,0.06,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,2,1,False,False,True,N/A,1,1.0,1,1,0,0,0,0
django__django-12304,resolved,under15min,88,159,12,107,20,1.6022727272727273,66,3.742424242424242,0.3584905660377358,13,2,206,13:cd,53,0.25,early,15,1.25,True,4,2.62,10,4.0,True,6,False,False,14,14,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14007,resolved,under4h,100,209,30,201,53,1.1,12,11.583333333333334,0.5167464114832536,31,1,346,98:grep,98,0.3,early,12,1.02,True,4,2.38,19,7.0,True,9,False,False,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13028,resolved,under1h,98,181,14,106,7,1.7448979591836735,75,2.3866666666666667,0.425414364640884,4,2,251,4:cd,76,0.23,early,25,1.05,True,3,2.18,11,4.67,True,2,False,False,22,21,True,False,False,"('validation', 'localization', 'validation')",1,1.0,1,0,1,0,0,0
django__django-11740,resolved,under1h,83,118,6,93,45,1.2771084337349397,24,3.5416666666666665,0.22033898305084745,16,2,135,30:cd,26,0.29,early,7,1.0,False,2,1.5,8,6.5,True,3,False,False,14,14,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16333,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13410,resolved,under15min,51,74,4,55,14,1.411764705882353,23,3.608695652173913,0.28378378378378377,10,2,87,5:cd,20,0.15,middle,5,1.22,True,3,3.0,4,2.33,True,0,False,True,14,14,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7462,unresolved,under15min,22,68,2,60,10,1.4090909090909092,10,2.9,0.5735294117647058,4,1,108,20:str_replace_editor: str_replace,31,0.09,early,2,1.2,True,3,3.0,1,1.0,False,0,False,False,38,7,True,True,False,N/A,31,31.0,1,0,31,0,0,0
django__django-13279,resolved,under1h,117,206,6,136,23,1.5555555555555556,68,3.1323529411764706,0.33495145631067963,15,2,243,3:cd,67,0.13,early,9,1.04,True,4,1.9,6,3.25,True,6,False,True,19,19,True,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20859,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7205,resolved,under15min,9,11,0,10,6,1.1111111111111112,2,3.5,0.18181818181818182,5,2,13,2:cd,2,0.25,early,2,1.0,False,1,1.0,1,1.0,False,0,False,False,3,2,False,False,False,N/A,1,1.0,1,1,0,0,0,0
pydata__xarray-4094,unresolved,under15min,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13417,resolved,under15min,94,144,18,101,27,1.4680851063829787,95,5.08421052631579,0.3055555555555556,11,2,182,39:cd,24,0.27,early,9,1.05,True,4,2.33,12,4.5,True,5,False,True,29,29,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12155,resolved,under1h,52,89,7,58,12,1.5576923076923077,30,2.533333333333333,0.34831460674157305,4,2,115,9:cd,32,0.22,early,9,1.0,False,4,3.5,3,1.75,False,2,False,False,15,15,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13798,unresolved,under1h,30,40,2,41,19,1.3,13,5.0,0.225,9,2,42,7:str_replace_editor: str_replace,5,0.34,early,5,1.27,True,2,2.0,5,3.0,True,0,False,False,14,8,False,True,False,N/A,3,2.0,3,6,0,0,0,0
