instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,resolved,under15min,55,76,0,54,19,1.3636363636363635,22,4.0,0.27631578947368424,11,2,76,4:true,19,0.23,early,14,1.06,True,1,1.0,3,3.0,False,0,False,False,19,18,True,False,False,"('general',)",1,1.0,1,0,0,0,1,0
astropy__astropy-8707,unresolved,under1h,36,42,0,37,21,1.1388888888888888,6,6.5,0.14285714285714285,14,2,42,8:true,5,0.3,mixed,8,1.18,True,1,1.0,3,3.0,False,0,False,False,13,13,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,unresolved,under1h,33,34,0,30,28,1.0303030303030303,2,6.5,0.058823529411764705,7,6,34,21:submit,2,0.31,early,6,1.1,True,1,1.0,3,3.0,False,0,False,False,7,6,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
scikit-learn__scikit-learn-12973,resolved,under1h,19,20,0,20,18,1.0526315789473684,2,3.0,0.1,4,2,20,0:str_replace_editor: view,2,0.38,early,3,1.14,True,1,1.0,5,5.0,True,1,False,False,7,6,True,False,True,"('localization',)",1,1.0,1,0,0,0,1,0
django__django-10097,unresolved,under15min,35,41,0,39,23,1.1714285714285715,7,4.285714285714286,0.17073170731707318,11,2,41,24:submit,5,0.12,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,13,11,True,True,True,"('localization',)",1,1.0,2,0,0,0,2,0
django__django-14053,resolved,under1h,86,121,0,109,32,1.3837209302325582,48,5.770833333333333,0.2809917355371901,19,2,121,29:python,13,0.07,early,4,1.14,True,1,1.0,3,3.0,True,1,False,False,42,38,True,False,True,N/A,1,1.0,4,0,0,0,4,0
astropy__astropy-12907,resolved,under1h,23,30,0,22,13,1.3043478260869565,12,6.583333333333333,0.26666666666666666,10,2,30,2:true,5,0.13,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,7,7,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,resolved,under15min,21,23,1,22,14,1.0952380952380953,3,4.333333333333333,0.13043478260869565,6,2,24,3:true,2,0.33,middle,4,1.14,True,2,1.5,3,2.5,True,0,False,False,5,4,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
sphinx-doc__sphinx-8621,resolved,under15min,37,45,0,45,22,1.2162162162162162,9,4.555555555555555,0.17777777777777778,12,2,45,4:sed,4,0.11,early,2,1.25,True,1,1.0,2,2.0,False,0,False,False,15,14,True,False,False,N/A,1,1.0,1,0,0,0,1,0
scikit-learn__scikit-learn-10844,resolved,under1h,15,17,0,18,10,1.1333333333333333,3,2.6666666666666665,0.17647058823529413,4,2,17,1:str_replace_editor: view,2,0.28,early,1,1.25,True,1,1.0,4,4.0,False,0,False,False,7,6,True,False,True,N/A,1,1.0,1,0,0,0,1,0
