instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
pydata__xarray-7233,resolved,under1h,48,90,8,58,14,1.625,38,3.1052631578947367,0.34444444444444444,6,2,98,9:cd,30,0.16,early,5,1.07,True,5,5.0,2,1.4,True,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14672,resolved,under1h,71,102,7,76,20,1.3661971830985915,29,3.9310344827586206,0.2647058823529412,12,2,109,4:cd,27,0.28,mixed,11,1.07,True,3,2.71,6,3.0,True,4,False,False,9,9,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-26323,resolved,under1h,61,107,12,68,11,1.6229508196721312,39,2.641025641025641,0.35514018691588783,7,2,119,8:cd,40,0.31,early,17,1.03,True,4,3.11,7,3.0,True,2,False,True,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-22914,resolved,under1h,87,148,11,91,13,1.6666666666666667,59,2.5084745762711864,0.38513513513513514,7,2,159,8:cd,58,0.23,early,22,1.03,True,4,2.56,6,3.5,True,4,False,False,6,6,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-16662,resolved,under1h,76,130,10,84,14,1.5657894736842106,45,2.7333333333333334,0.35384615384615387,5,2,140,10:cd,46,0.15,early,10,1.05,True,5,4.25,4,2.0,True,3,False,True,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-24443,resolved,under1h,91,151,18,104,13,1.5274725274725274,52,3.3846153846153846,0.31788079470198677,9,2,169,7:cd,48,0.24,early,16,1.12,True,5,3.57,5,3.2,True,2,False,True,13,12,False,False,False,"('localization',)",1,1,1,1,0,0,0,0
django__django-15731,resolved,under1h,65,112,6,73,10,1.5692307692307692,39,2.8461538461538463,0.3482142857142857,7,2,118,4:cd,40,0.15,early,12,1.13,True,4,3.33,3,1.5,True,3,False,False,4,4,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14349,resolved,under1h,55,89,7,59,15,1.5818181818181818,34,2.735294117647059,0.3595505617977528,7,2,96,8:cd,31,0.2,early,10,1.12,True,4,3.5,4,2.25,True,2,False,False,15,15,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-11578,resolved,under1h,88,160,22,107,28,1.5681818181818181,54,3.537037037037037,0.3375,18,2,182,11:cd,54,0.23,early,7,1.06,True,4,2.92,8,5.0,True,0,False,True,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-12050,unsubmitted,under1h,92,503,2,256,8,1.891304347826087,83,2.072289156626506,0.48906560636182905,7,2,505,1:cd,248,0.01,early,3,1.0,False,3,3.0,1,1.0,True,1,False,False,232,232,True,False,False,N/A,0,0,0,0,0,0,0,0
