instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
sphinx-doc__sphinx-8621,unresolved,under15min,60,361,2,360,48,1.05,4,4.25,0.8365650969529086,10,1,363,56:grep,301,0.12,early,9,1.02,True,2,2.0,2,1.5,False,2,False,False,312,312,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13023,resolved,under15min,85,144,7,101,17,1.4588235294117646,40,3.25,0.3055555555555556,10,2,151,7:cd,44,0.29,early,13,1.08,True,2,2.0,7,4.5,True,1,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-24177,resolved,under15min,102,157,18,115,26,1.392156862745098,44,3.75,0.2611464968152866,15,2,175,11:cd,42,0.44,early,16,1.06,True,4,2.33,11,4.5,True,1,False,True,5,4,False,False,False,"('localization',)",1,1,1,1,0,0,0,0
django__django-13112,unresolved,under15min,145,413,56,294,23,1.717241379310345,4257,11.436927413671599,0.4915254237288136,19,2,469,3:cd,120,0.53,mixed,114,1.91,True,6,3.03,96,25.0,True,6,False,False,6,6,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14376,resolved,under15min,78,148,8,89,9,1.7307692307692308,64,2.859375,0.3783783783783784,6,2,156,4:cd,56,0.23,mixed,26,1.06,True,4,4.0,5,2.25,True,1,False,False,13,13,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-12193,unresolved,under15min,65,99,7,71,19,1.4461538461538461,33,3.1818181818181817,0.32323232323232326,10,2,106,10:cd,29,0.35,early,13,1.09,True,3,2.0,6,4.67,True,4,False,False,12,12,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-14983,resolved,under15min,62,101,11,66,20,1.532258064516129,34,2.4411764705882355,0.33663366336633666,6,2,112,15:cd,36,0.26,early,7,1.0,False,5,4.0,4,2.2,True,0,False,True,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-17655,resolved,under15min,74,139,4,85,10,1.7297297297297298,57,2.5964912280701755,0.38848920863309355,5,2,143,6:cd,55,0.24,early,21,1.1,True,3,1.58,10,5.0,True,1,False,False,6,6,False,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-20676,unresolved,under15min,74,123,19,79,24,1.5405405405405406,63,4.412698412698413,0.3008130081300813,12,2,142,13:cd,35,0.22,early,5,1.04,True,5,4.12,7,3.0,True,0,False,False,4,4,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11555,resolved,under15min,111,190,34,120,13,1.6306306306306306,75,2.9066666666666667,0.38421052631578945,9,2,224,5:cd,71,0.29,early,34,1.06,True,4,2.8,12,5.25,True,6,False,True,33,33,True,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-9258,unresolved,under15min,90,100,21,92,57,1.0888888888888888,9,4.777777777777778,0.09,12,2,121,31:cd,9,0.64,mixed,13,1.03,True,4,3.0,10,5.5,False,9,False,False,13,13,True,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-10449,unresolved,under15min,81,158,13,101,20,1.691358024691358,57,2.543859649122807,0.3924050632911392,7,1,171,13:cd,58,0.18,early,4,1.08,True,3,2.56,7,4.33,True,3,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14404,unresolved,under15min,115,200,9,128,12,1.6347826086956523,76,2.736842105263158,0.37,7,2,209,5:cd,73,0.35,early,43,1.09,True,4,2.86,5,3.5,True,7,False,True,7,7,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14315,unresolved,under15min,73,123,13,80,14,1.6164383561643836,52,2.8653846153846154,0.37398373983739835,8,2,136,6:cd,44,0.2,early,12,1.14,True,3,2.1,11,4.67,False,9,False,False,4,4,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13551,resolved,under15min,71,120,12,80,18,1.591549295774648,44,2.909090909090909,0.35,13,2,132,13:cd,41,0.27,early,13,1.14,True,4,2.38,9,3.25,True,5,False,False,12,12,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-12125,resolved,under15min,123,203,16,139,29,1.5691056910569106,90,3.7111111111111112,0.3399014778325123,15,2,219,10:cd,65,0.21,early,18,1.24,True,4,2.81,10,5.0,True,3,False,False,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-26208,unresolved,under15min,138,243,24,149,8,1.6521739130434783,92,2.630434782608696,0.3950617283950617,5,2,267,0:cd,95,0.33,early,48,1.01,True,4,2.38,15,6.0,True,5,False,True,5,5,False,False,False,N/A,0,0,0,0,0,0,0,0
