instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,unsubmitted,under15min,24,27,1,21,16,1.125,4,6.5,0.14814814814814814,11,2,28,5:true,4,0.29,early,3,1.0,False,2,1.33,3,2.0,False,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,61,84,0,66,29,1.2459016393442623,48,11.583333333333334,0.25,22,1,84,8:true,6,0.13,early,4,1.57,True,1,1.0,6,6.0,True,0,False,False,27,26,True,False,True,N/A,1,1.0,1,0,0,0,1,0
pytest-dev__pytest-7490,unresolved,under1h,26,27,1,28,24,1.0384615384615385,2,2.0,0.07407407407407407,2,2,28,23:submit,3,0.21,early,3,1.0,False,2,1.25,4,2.5,True,1,False,False,4,1,False,False,False,N/A,3,3.0,1,0,0,0,3,0
scikit-learn__scikit-learn-12973,unsubmitted,under1h,23,25,0,25,20,1.0869565217391304,3,3.6666666666666665,0.12,5,2,25,0:str_replace_editor: view,2,0.38,mixed,4,1.11,True,1,1.0,6,6.0,False,0,False,False,9,8,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
django__django-10097,unsubmitted,under15min,138,229,0,220,38,1.644927536231884,93,3.129032258064516,0.3930131004366812,22,2,229,41:submit,82,0.01,early,3,1.0,False,0,0.0,0,0.0,False,0,False,False,20,17,True,True,True,N/A,1,1.0,3,0,0,0,3,0
django__django-14053,unsubmitted,under1h,40,43,0,40,36,1.05,3,2.6666666666666665,0.06976744186046512,4,2,43,0:str_replace_editor: view,2,0.25,early,5,1.22,True,1,1.0,6,6.0,True,2,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,unsubmitted,under1h,17,19,0,19,15,1.1176470588235294,3,1.6666666666666667,0.15789473684210525,2,1,19,12:pytest,3,0.15,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,7,6,True,False,True,"('localization',)",1,1.0,1,0,0,0,1,0
sympy__sympy-15809,unsubmitted,under15min,24,25,0,24,23,1.0416666666666667,2,3.5,0.08,5,2,25,0:str_replace_editor: view,2,0.31,early,3,1.14,True,1,1.0,4,4.0,True,1,False,False,8,7,True,False,True,N/A,1,1.0,1,0,0,0,1,0
sphinx-doc__sphinx-8621,unsubmitted,under15min,61,77,0,66,30,1.2295081967213115,39,8.307692307692308,0.19480519480519481,14,2,77,17:pytest,6,0.18,middle,11,1.17,True,1,1.0,1,1.0,False,0,False,False,30,26,True,False,False,"('localization',)",2,1.33,3,3,1,0,0,0
scikit-learn__scikit-learn-10844,unsubmitted,under1h,19,22,0,23,12,1.1578947368421053,4,3.25,0.18181818181818182,4,2,22,7:python,3,0.17,early,1,1.33,True,1,1.0,3,3.0,False,0,False,False,10,9,True,False,True,N/A,1,1.0,1,0,0,0,1,0
sphinx-doc__sphinx-10614,unsubmitted,under1h,30,37,0,36,26,1.2,7,2.5714285714285716,0.1891891891891892,6,1,37,0:str_replace_editor: view,3,0.34,early,7,1.44,True,1,1.0,6,6.0,False,0,False,False,12,9,True,False,False,"('general', 'localization')",1,1.0,3,0,0,0,3,0
django__django-15382,unsubmitted,under1h,58,61,0,57,40,1.0517241379310345,4,11.5,0.06557377049180328,20,5,61,16:true,2,0.23,early,12,1.08,True,0,0.0,0,0.0,False,0,False,False,22,22,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13551,unsubmitted,under1h,51,69,0,55,22,1.3333333333333333,24,4.625,0.2608695652173913,10,1,69,3:true,13,0.2,mixed,12,1.08,True,1,1.0,2,2.0,False,0,False,False,22,13,True,True,True,"('localization',)",5,1.8,5,7,0,0,2,0
django__django-11749,unsubmitted,under1h,22,23,0,23,20,1.0454545454545454,2,5.0,0.08695652173913043,8,2,23,9:sed,2,0.29,early,5,1.0,False,1,1.0,1,1.0,False,0,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,unsubmitted,under15min,46,65,3,49,18,1.3043478260869565,20,5.25,0.27692307692307694,9,2,68,10:true,12,0.29,early,5,1.06,True,2,1.27,11,7.0,True,3,False,False,8,7,True,False,False,N/A,1,1.0,1,0,0,0,1,0
scikit-learn__scikit-learn-12585,unsubmitted,under15min,14,18,0,17,13,1.2857142857142858,5,2.4,0.2777777777777778,4,1,18,5:str_replace_editor: str_replace,3,0.32,early,2,1.2,True,1,1.0,3,3.0,False,0,False,False,8,5,True,True,True,N/A,2,1.5,2,0,0,0,3,0
django__django-15128,unsubmitted,under4h,85,104,3,89,54,1.223529411764706,109,15.761467889908257,0.16346153846153846,33,2,107,22:git,5,0.17,early,3,1.0,False,3,1.22,9,3.67,True,2,False,False,29,27,True,False,True,N/A,1,1.0,2,0,0,0,2,0
django__django-17029,unsubmitted,under15min,21,22,0,21,19,1.0476190476190477,2,2.5,0.09090909090909091,3,2,22,7:python,2,0.22,early,3,1.0,False,1,1.0,1,1.0,False,0,False,False,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15741,unsubmitted,under15min,61,72,0,59,41,1.180327868852459,14,8.428571428571429,0.1388888888888889,30,2,72,7:true,6,0.23,mixed,10,1.06,True,1,1.0,4,4.0,False,0,False,False,23,22,True,False,False,N/A,1,1.0,1,1,0,0,0,0
pytest-dev__pytest-10051,resolved,under1h,34,47,0,42,22,1.2058823529411764,8,3.875,0.2765957446808511,9,1,47,15:pytest,7,0.27,early,5,1.44,True,1,1.0,7,7.0,False,1,False,False,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25931,unsubmitted,under1h,36,39,0,38,29,1.0833333333333333,4,3.75,0.10256410256410256,6,2,39,20:pytest,4,0.25,early,6,1.0,False,1,1.0,2,2.0,False,0,False,False,15,14,True,False,False,N/A,1,1.0,1,0,0,0,1,0
django__django-13670,unsubmitted,under1h,21,22,0,21,20,1.0476190476190477,2,3.0,0.09090909090909091,4,2,22,0:str_replace_editor: view,2,0.26,early,2,1.2,True,1,1.0,3,3.0,False,0,False,False,10,9,True,False,True,N/A,1,1.0,1,0,0,0,1,0
sympy__sympy-14711,resolved,under15min,17,18,6,19,16,1.0588235294117647,2,2.0,0.1111111111111111,2,2,24,0:str_replace_editor: view,2,0.47,early,2,1.12,True,4,1.75,4,1.75,True,0,False,False,5,4,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
pydata__xarray-7229,unsubmitted,under1h,26,29,0,26,16,1.1153846153846154,4,6.5,0.13793103448275862,10,4,29,4:true,3,0.23,early,4,1.0,False,1,1.0,2,2.0,False,1,False,False,9,9,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16139,unsubmitted,under15min,34,39,0,33,26,1.1470588235294117,6,5.0,0.15384615384615385,9,2,39,6:true,4,0.35,early,9,1.08,True,1,1.0,3,3.0,False,0,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12304,unsubmitted,under15min,41,50,11,47,20,1.2195121951219512,10,4.1,0.2,8,2,61,18:python,7,0.33,early,7,1.06,True,3,1.5,6,4.0,True,2,False,False,16,14,True,False,False,"('localization',)",1,1.0,2,1,0,0,1,0
django__django-14007,unsubmitted,under4h,60,65,0,61,34,1.0833333333333333,7,10.142857142857142,0.07692307692307693,19,2,65,3:true,4,0.24,early,12,1.07,True,1,1.0,3,3.0,False,1,False,False,30,30,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13028,unsubmitted,under1h,15,15,0,16,14,1.0,1,3.0,0.06666666666666667,3,3,15,12:submit,2,0.12,early,2,1.0,False,0,0.0,0,0.0,False,0,False,False,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11740,unsubmitted,under1h,87,117,1,89,26,1.3103448275862069,28,3.892857142857143,0.2564102564102564,14,2,118,4:true,28,0.35,early,28,1.05,True,2,1.07,14,7.5,True,5,False,False,9,7,True,False,True,N/A,1,1.0,2,0,0,0,2,0
django__django-16333,resolved,under15min,48,56,1,57,38,1.1666666666666667,12,11.5,0.125,27,2,57,4:grep,3,0.28,early,9,1.45,True,2,1.25,4,2.5,True,0,False,False,13,12,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
django__django-13410,unsubmitted,under15min,11,14,3,15,7,1.2727272727272727,4,3.5,0.2857142857142857,5,2,17,3:python3,3,0.27,early,2,1.33,True,2,2.0,3,2.0,True,0,False,False,4,3,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
sphinx-doc__sphinx-7462,unsubmitted,under15min,99,161,3,127,39,1.494949494949495,1263,15.064133016627078,0.2919254658385093,31,2,164,7:true,23,0.36,mixed,33,1.51,True,2,1.38,8,5.5,True,5,False,False,35,31,True,False,False,N/A,1,1.0,4,3,0,0,1,0
django__django-13279,unsubmitted,under1h,46,56,0,46,23,1.173913043478261,9,7.0,0.16071428571428573,15,3,56,2:true,7,0.19,early,10,1.0,False,1,1.0,1,1.0,False,0,False,False,21,21,True,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20859,resolved,under15min,35,38,0,35,23,1.0857142857142856,4,5.0,0.10526315789473684,8,2,38,9:true,3,0.31,early,7,1.09,True,1,1.0,5,5.0,True,0,False,False,17,15,True,False,True,"('localization',)",1,1.0,2,0,0,0,2,0
pytest-dev__pytest-7205,unsubmitted,under15min,22,24,13,23,15,1.0909090909090908,3,4.333333333333333,0.125,9,2,37,5:str_replace_editor: view,2,0.6,early,3,1.07,True,4,2.5,4,3.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
