instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
sphinx-doc__sphinx-8621,unresolved,under15min,150,331,20,212,16,1.6533333333333333,101,2.9306930693069306,0.3716012084592145,8,1,351,10:cd,120,0.29,early,43,1.42,True,4,2.5,6,2.5,True,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13023,resolved,under15min,91,165,4,104,17,1.6263736263736264,60,2.783333333333333,0.38181818181818183,11,2,169,7:cd,62,0.11,early,8,1.19,True,4,3.67,2,1.5,True,3,False,False,13,13,True,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-24177,resolved,under15min,112,152,26,116,50,1.3035714285714286,35,4.114285714285714,0.2236842105263158,36,2,178,9:cd,35,0.48,early,14,1.01,True,4,3.0,13,6.5,True,4,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13112,unresolved,under15min,141,203,42,171,43,1.24822695035461,52,7.4423076923076925,0.1921182266009852,22,2,245,22:cd,33,0.54,mixed,18,1.07,True,4,2.85,25,11.75,True,6,False,True,19,19,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14376,unresolved,under15min,76,139,5,79,14,1.7236842105263157,77,3.3766233766233764,0.381294964028777,9,2,144,6:cd,51,0.31,mixed,34,1.1,True,3,2.67,5,3.0,True,2,False,False,5,5,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12193,unresolved,under15min,78,134,13,95,25,1.5256410256410255,86,5.3023255813953485,0.27611940298507465,12,2,147,14:cd,35,0.22,early,10,1.03,True,4,3.0,5,3.25,True,5,False,True,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11299,resolved,under15min,78,118,15,86,36,1.4230769230769231,38,3.0,0.2711864406779661,6,2,133,31:cd,32,0.38,early,8,1.1,True,3,2.25,13,6.0,True,7,False,False,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-14983,resolved,under15min,66,98,15,71,21,1.4090909090909092,28,3.4285714285714284,0.2755102040816326,15,2,113,14:cd,28,0.31,early,5,1.03,True,5,3.4,6,3.2,True,1,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17655,resolved,under15min,94,184,10,109,9,1.7765957446808511,84,2.6904761904761907,0.4076086956521739,5,2,194,6:cd,76,0.18,early,20,1.18,True,3,2.31,10,5.0,True,3,False,False,8,8,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20676,unresolved,under15min,97,151,20,100,25,1.4639175257731958,90,5.088888888888889,0.2847682119205298,12,2,171,14:cd,40,0.26,early,7,1.0,False,5,3.67,9,4.0,True,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
