instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,resolved,under15min,30,49,3,40,15,1.4,13,3.4615384615384617,0.24489795918367346,6,1,52,7:cd,8,0.08,early,1,1.0,False,3,3.0,2,1.33,False,1,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,16,18,5,19,11,1.125,3,5.0,0.16666666666666666,7,2,23,2:think,3,0.32,early,3,1.0,False,4,4.0,2,1.5,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,unresolved,under1h,25,42,5,35,16,1.44,13,5.3076923076923075,0.2857142857142857,11,3,47,1:cd,8,0.19,early,4,1.14,True,3,2.67,2,2.0,False,1,False,True,10,10,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,unresolved,under1h,12,15,4,16,11,1.1666666666666667,3,3.0,0.2,6,1,19,0:str_replace_editor: view,2,0.69,mixed,1,1.22,True,3,2.33,4,2.67,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10097,resolved,under15min,16,45,2,46,9,1.875,18,2.9444444444444446,0.4666666666666667,7,1,47,9:think,12,0.5,early,4,1.92,True,3,3.0,5,2.67,False,0,False,True,3,0,False,True,True,N/A,3,3.0,1,0,0,0,3,0
django__django-14053,resolved,under1h,7,7,3,8,6,1.0,1,1.0,0.14285714285714285,1,1,10,6:submit,2,0.5,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,resolved,under1h,7,9,0,10,4,1.2857142857142858,3,1.6666666666666667,0.3333333333333333,2,1,9,2:python,3,0.3,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,unresolved,under15min,13,15,3,14,9,1.1538461538461537,3,3.6666666666666665,0.2,5,3,18,3:think,2,0.38,early,2,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,16,23,5,24,8,1.4375,9,2.7777777777777777,0.34782608695652173,4,2,28,9:python,6,0.25,early,2,1.0,False,5,3.5,2,1.2,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10844,resolved,under1h,8,11,1,11,5,1.25,3,2.0,0.2727272727272727,2,2,12,5:think,3,0.33,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,under1h,13,15,2,16,10,1.1538461538461537,3,3.3333333333333335,0.2,5,1,17,1:str_replace_editor: view,2,0.5,early,2,1.14,True,3,1.4,5,2.67,True,1,False,False,4,2,False,True,False,N/A,2,2.0,1,2,0,0,0,0
django__django-15382,unresolved,under1h,15,28,0,29,5,1.7333333333333334,12,2.25,0.42857142857142855,5,1,28,1:python,13,0.66,mixed,2,1.73,True,1,1.0,2,2.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13551,unresolved,under1h,23,39,1,40,6,1.6521739130434783,16,2.25,0.41025641025641024,4,2,40,1:python,16,0.1,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,16,15,False,False,False,N/A,1,1.0,1,0,1,0,0,0
django__django-11749,unresolved,under1h,6,6,1,7,5,1.0,1,1.0,0.16666666666666666,1,1,7,5:submit,2,0.43,early,1,1.0,False,2,1.5,2,1.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,unresolved,under15min,9,9,4,10,8,1.0,1,1.0,0.1111111111111111,1,1,13,8:submit,2,0.6,early,1,1.0,False,2,2.0,4,3.0,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12585,resolved,under15min,8,9,1,10,7,1.0,1,3.0,0.1111111111111111,3,3,10,5:think,2,0.2,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,unresolved,under4h,32,61,4,47,21,1.4375,34,7.911764705882353,0.3442622950819672,15,1,65,0:think,15,0.15,early,2,1.12,True,4,3.67,2,1.5,True,1,False,False,13,12,True,False,True,N/A,1,1.0,1,0,0,0,1,0
django__django-17029,resolved,under15min,6,7,1,8,5,1.0,1,2.0,0.14285714285714285,2,2,8,4:think,2,0.25,early,2,1.0,False,2,2.0,1,1.0,False,0,False,False,2,1,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
django__django-15741,unresolved,under15min,5,6,0,7,3,1.2,2,2.0,0.3333333333333333,3,1,6,1:think,2,0.14,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-10051,unresolved,under1h,13,16,4,16,7,1.2307692307692308,4,3.5,0.25,5,2,20,1:think,4,0.29,early,3,1.0,False,3,2.33,3,1.67,True,0,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25931,unresolved,under1h,1,3,0,4,0,1.0,1,1.0,1.0,1,1,3,0:think,4,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13670,resolved,under1h,6,7,2,8,5,1.0,1,2.0,0.14285714285714285,2,2,9,4:think,2,0.38,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14711,unresolved,under15min,6,7,2,8,5,1.1666666666666667,2,3.0,0.2857142857142857,5,1,9,0:think,2,0.38,middle,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-7229,unresolved,under1h,8,9,1,10,6,1.125,2,3.0,0.2222222222222222,4,2,10,1:python,2,0.4,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16139,resolved,under15min,5,6,1,7,4,1.0,1,2.0,0.16666666666666666,2,2,7,3:think,2,0.29,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12304,unresolved,under15min,6,7,2,8,4,1.1666666666666667,2,1.5,0.2857142857142857,2,1,9,3:think,2,0.38,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14007,unresolved,under4h,41,61,13,63,23,1.4146341463414633,32,6.375,0.2786885245901639,19,2,74,2:python,13,0.44,early,5,1.23,True,4,3.29,5,3.25,True,1,False,True,15,7,False,True,False,"('localization',)",6,2.67,3,5,0,3,0,0
django__django-13028,resolved,under1h,10,10,3,11,9,1.0,1,1.0,0.1,1,1,13,9:submit,2,0.64,middle,1,1.0,False,3,2.5,2,1.33,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11740,unresolved,under1h,4,8,1,9,3,1.5,3,2.3333333333333335,0.375,3,2,9,0:think,4,0.33,early,2,1.5,True,2,2.0,2,1.5,False,1,False,True,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16333,resolved,under15min,6,7,2,8,5,1.0,1,2.0,0.14285714285714285,2,2,9,4:think,2,0.38,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13410,resolved,under15min,7,8,0,9,5,1.1428571428571428,2,2.0,0.25,2,2,8,2:python,2,0.33,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-7462,unresolved,under15min,10,11,2,12,8,1.1,2,4.0,0.18181818181818182,6,2,13,1:python,2,0.42,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13279,unresolved,under1h,7,7,3,8,6,1.0,1,1.0,0.14285714285714285,1,1,10,6:submit,2,0.5,early,1,1.0,False,3,2.5,2,1.33,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
matplotlib__matplotlib-20859,resolved,under15min,12,14,2,15,9,1.1666666666666667,3,2.6666666666666665,0.14285714285714285,3,2,16,7:python,3,0.27,early,2,1.0,False,2,2.0,2,1.5,False,0,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7205,unresolved,under15min,10,11,1,12,9,1.1,2,5.5,0.18181818181818182,7,4,12,0:think,2,0.33,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pydata__xarray-4094,unresolved,under15min,17,21,6,22,13,1.2352941176470589,5,2.4,0.23809523809523808,4,1,27,11:python,4,0.55,early,3,1.0,False,5,4.5,2,1.4,True,1,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13417,resolved,under15min,12,19,3,20,9,1.3333333333333333,6,2.6666666666666665,0.3157894736842105,4,2,22,6:think,5,0.25,early,1,1.0,False,3,2.5,2,1.33,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12155,resolved,under1h,19,22,10,22,18,1.105263157894737,3,7.0,0.13636363636363635,16,2,32,0:think,3,0.52,early,1,1.0,False,3,2.88,7,3.67,False,7,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13798,unresolved,under1h,8,10,3,11,7,1.125,2,1.5,0.2,2,1,13,2:str_replace_editor: view,2,0.45,early,1,1.25,True,2,2.0,4,2.5,True,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-20916,unresolved,under15min,27,38,12,38,18,1.2962962962962963,12,5.083333333333333,0.23684210526315788,11,2,50,12:think,6,0.33,early,6,1.08,True,6,4.17,4,2.17,True,2,False,False,9,8,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
