instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
pydata__xarray-6992,unresolved,over4h,9,10,1,11,7,1.111111111,2,2,0.2,2,2,11,4:python,2,0.45,early,1,1,FALSE,2,2,1,1,FALSE,0,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-7590,unresolved,over4h,11,13,3,11,7,1.090909091,2,3,0.1538461538,3,3,16,5:cd,3,0.43,early,2,1,FALSE,3,2.5,2,1.33,FALSE,2,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
sympy__sympy-13878,resolved,over4h,21,22,8,22,15,1.047619048,2,4,0.09090909091,6,2,30,9:think,2,0.39,early,3,1,FALSE,3,2.71,5,3,FALSE,2,FALSE,FALSE,4,4,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
astropy__astropy-14309,unresolved,under15min,10,10,1,10,9,1,1,2,0.1,2,2,11,8:submit,2,0.18,early,1,1,FALSE,2,2,1,1,FALSE,0,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
astropy__astropy-14995,unresolved,under15min,11,12,4,13,9,1.090909091,2,4,0.1666666667,4,4,16,6:python,2,0.31,early,1,1,FALSE,4,4,1,1,FALSE,0,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
astropy__astropy-7166,unresolved,under15min,14,17,5,17,11,1.142857143,3,5.333333333,0.1764705882,10,3,22,0:think,4,0.33,early,2,1,FALSE,3,2.25,4,2,FALSE,3,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
astropy__astropy-7336,resolved,under15min,7,9,0,10,5,1.285714286,3,2.666666667,0.3333333333,3,2,9,0:think,2,0.1,middle,1,1,FALSE,1,1,1,1,FALSE,0,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
django__django-10097,resolved,under15min,83,440,9,407,37,1.710843373,790,13.68734177,0.4931818182,27,1,449,34:submit,188,0.11,early,19,1.26,TRUE,4,4,4,3,TRUE,0,FALSE,TRUE,11,6,TRUE,TRUE,TRUE,N/A,3,1.67,3,0,0,0,5,0
django__django-10880,unresolved,under15min,13,15,2,15,11,1.153846154,3,4.333333333,0.2,9,1,17,1:think,2,0.12,early,2,1,FALSE,2,2,1,1,FALSE,0,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
django__django-10914,unresolved,under15min,1,3,0,4,0,1,1,1,1,1,1,3,0:think,4,0,none,0,0,FALSE,0,0,0,0,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,N/A,0,0,0,0,0,0,0,0
