instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,unresolved,unknown,29,32,6,28,19,1.103448275862069,4,3.25,0.125,5,2,43,15:cd,5,0.42,early,4,1.0,False,3,2.2,5,2.33,False,4,False,False,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,unresolved,unknown,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,unresolved,unknown,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,unresolved,unknown,34,57,3,39,12,1.4705882352941178,17,2.6470588235294117,0.2982456140350877,6,2,78,7:cd,19,0.29,early,5,1.0,False,3,2.33,2,1.67,True,1,False,False,3,1,False,True,False,N/A,2,2.0,1,2,0,0,0,0
instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,unsubmitted,unknown,50,62,20,53,33,1.18,10,5.7,0.16129032258064516,22,2,88,26:cd,10,0.48,early,6,1.03,True,6,4.11,6,3.33,True,5,False,True,9,9,False,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,resolved,unknown,54,65,11,55,27,1.2037037037037037,12,4.333333333333333,0.16923076923076924,13,2,87,30:cd,10,0.55,early,6,1.06,True,3,2.44,7,4.0,False,4,False,True,7,6,False,False,False,"('localization',)",1,1.0,1,1,0,0,0,0
instance_qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,resolved,unknown,43,61,9,47,17,1.3255813953488371,15,3.3333333333333335,0.22950819672131148,9,1,78,9:cd,15,0.23,early,6,1.0,False,3,2.8,4,2.67,False,3,False,False,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,resolved,unknown,62,93,8,66,27,1.435483870967742,28,2.5,0.3010752688172043,4,2,121,24:cd,28,0.19,early,7,1.0,False,4,2.6,4,2.0,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,resolved,unknown,50,76,3,57,27,1.36,21,4.904761904761905,0.2631578947368421,23,2,92,23:cd,20,0.16,early,5,1.2,True,3,2.5,4,2.33,False,2,False,True,13,13,True,False,False,N/A,0,0.0,0,0,0,0,0,0
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,unresolved,unknown,50,70,7,56,30,1.24,13,3.4615384615384617,0.18571428571428572,11,2,85,20:cd,15,0.42,early,3,1.0,False,4,2.5,3,2.25,True,3,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
