instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
sphinx-doc__sphinx-8548,unresolved,under4h,217,384,52,247,11,1.6175115207373272,142,2.936619718309859,0.3697916666666667,7,2,436,4:cd,137,0.33,early,72,1.07,True,5,3.65,29,11.2,True,8,False,False,37,35,False,False,False,"('localization',)",1,1.0,2,2,0,0,0,0
pydata__xarray-3993,unresolved,under4h,80,133,17,85,19,1.6,50,2.46,0.3684210526315789,4,2,150,16:cd,49,0.2,early,11,1.04,True,3,2.29,8,3.67,True,3,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-10356,unresolved,under4h,113,214,13,128,10,1.7168141592920354,82,2.4390243902439024,0.40654205607476634,4,2,227,6:cd,87,0.14,early,17,1.07,True,5,2.9,7,2.8,True,3,False,False,10,9,True,False,False,"('validation',)",1,1.0,1,0,1,0,0,0
pytest-dev__pytest-6197,unresolved,under4h,90,729,21,375,14,1.6555555555555554,67,3.283582089552239,0.47050754458161864,8,1,750,2:cd,336,0.45,mixed,317,8.33,True,5,4.38,5,3.2,True,2,False,False,14,14,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9461,unresolved,under4h,181,292,28,209,31,1.4364640883977902,80,3.4125,0.2876712328767123,18,2,320,12:cd,84,0.18,early,12,1.02,True,5,3.72,11,5.6,True,4,False,True,36,34,False,False,False,"('validation',)",1,1.0,2,0,1,1,0,0
django__django-16263,unresolved,under4h,159,351,51,265,47,1.3773584905660377,87,7.091954022988506,0.2849002849002849,19,1,402,21:cd,87,0.27,early,18,1.12,True,5,2.65,27,9.4,True,8,False,False,128,117,True,True,False,"('localization',)",3,1.83,6,6,5,0,0,0
django__django-14011,unresolved,under4h,79,124,16,86,23,1.481012658227848,39,2.9743589743589745,0.29838709677419356,10,2,140,14:cd,39,0.28,early,8,1.0,False,4,3.17,5,3.5,True,4,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13852,unresolved,under4h,80,143,8,92,15,1.65,60,3.2,0.36363636363636365,9,2,151,7:cd,52,0.13,early,11,1.0,False,4,2.75,3,2.0,True,1,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15629,unresolved,under4h,120,176,31,143,76,1.2666666666666666,41,6.097560975609756,0.23295454545454544,45,2,207,66:cd,34,0.5,early,11,1.1,True,4,3.07,12,8.5,True,5,False,True,27,27,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-5787,resolved,under4h,79,137,12,94,28,1.5316455696202531,58,4.258620689655173,0.3357664233576642,10,1,149,19:cd,44,0.18,early,9,1.25,True,3,3.0,12,5.0,True,3,False,False,6,6,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-16597,unresolved,under4h,107,216,15,123,8,1.7757009345794392,84,2.2857142857142856,0.42592592592592593,5,2,231,4:cd,94,0.18,early,25,1.0,False,4,3.17,6,3.25,True,6,False,False,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16631,unresolved,under4h,66,98,15,72,27,1.3636363636363635,25,3.04,0.2653061224489796,9,2,113,19:cd,27,0.33,early,5,1.0,False,4,2.73,7,4.0,True,5,False,False,15,15,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-13398,unresolved,under4h,60,255,11,233,21,1.4833333333333334,49,4.408163265306122,0.6980392156862745,8,1,266,58:complex_command,149,0.1,early,10,1.0,False,3,2.78,7,3.67,False,8,False,False,151,151,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13449,resolved,under4h,88,144,16,102,32,1.4545454545454546,83,6.397590361445783,0.2916666666666667,23,2,160,17:cd,32,0.32,early,8,1.1,True,3,2.4,11,5.67,True,5,False,True,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-9229,unsubmitted,under4h,135,256,48,170,24,1.5851851851851853,105,5.3428571428571425,0.359375,17,1,304,4:cd,79,0.31,early,47,1.25,True,5,4.3,21,8.6,True,2,False,False,36,27,True,True,False,"('general',)",4,2.25,4,9,0,0,0,0
sphinx-doc__sphinx-11510,unresolved,under4h,123,198,17,130,32,1.4878048780487805,68,4.411764705882353,0.31313131313131315,19,2,215,3:cd,49,0.22,early,29,1.16,True,4,2.71,9,4.75,True,3,False,False,24,24,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-17630,unresolved,under4h,109,199,17,125,10,1.6697247706422018,74,2.5945945945945947,0.37185929648241206,5,2,216,6:cd,75,0.27,early,31,1.06,True,4,2.54,8,4.25,True,3,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11400,unresolved,under4h,115,204,9,125,12,1.6695652173913043,79,2.569620253164557,0.39215686274509803,7,2,213,5:cd,80,0.2,early,29,1.02,True,4,2.0,7,4.0,True,5,False,False,36,36,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11138,unresolved,under4h,88,139,11,96,17,1.5227272727272727,49,3.122448979591837,0.35251798561151076,12,2,150,18:cd,44,0.32,early,15,1.18,True,3,2.54,8,5.33,True,6,False,False,25,25,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13212,unresolved,under4h,68,120,14,83,20,1.6176470588235294,182,11.115384615384615,0.36666666666666664,16,2,134,5:cd,38,0.26,early,17,1.28,True,4,3.06,18,5.5,True,1,False,False,19,19,True,False,False,N/A,0,0.0,0,0,0,0,0,0
