instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,unresolved,unknown,60,88,7,66,26,1.3833333333333333,26,3.3076923076923075,0.26136363636363635,12,2,108,15:cd,23,0.31,early,8,1.12,True,4,3.0,4,2.5,True,3,False,False,15,15,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,resolved,unknown,53,100,4,63,10,1.6226415094339623,34,2.5294117647058822,0.37,4,2,129,7:cd,38,0.13,early,6,1.0,False,1,1.0,3,2.0,False,2,False,False,8,8,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,resolved,unknown,71,114,6,79,24,1.5070422535211268,41,3.731707317073171,0.3157894736842105,14,2,147,17:cd,34,0.15,early,8,1.13,True,4,3.0,4,2.0,True,2,False,False,14,14,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,resolved,unknown,49,83,6,63,20,1.4285714285714286,22,4.045454545454546,0.2289156626506024,15,2,99,8:cd,21,0.15,early,7,1.08,True,3,3.0,4,2.67,True,1,False,True,15,13,True,True,False,N/A,2,2,1,2,0,0,0,0
instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,resolved,unknown,58,90,11,65,22,1.4655172413793103,35,3.857142857142857,0.28888888888888886,11,2,118,12:cd,24,0.26,early,5,1.14,True,4,2.8,8,3.25,True,3,False,True,7,7,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,resolved,unknown,85,105,24,89,37,1.2117647058823529,21,7.285714285714286,0.18095238095238095,21,2,141,21:cd,15,0.52,early,14,1.06,True,4,2.56,16,6.75,True,5,False,False,16,16,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,resolved,unknown,69,103,11,72,12,1.4492753623188406,33,3.1818181818181817,0.3106796116504854,6,2,131,7:cd,31,0.2,early,9,1.05,True,4,3.29,6,3.5,True,2,False,False,21,21,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,resolved,unknown,55,80,9,59,21,1.3818181818181818,22,3.1363636363636362,0.275,10,2,103,12:cd,22,0.23,early,5,1.0,False,4,3.0,3,2.25,True,3,False,False,9,8,True,False,False,N/A,1,1,1,0,1,0,0,0
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,resolved,unknown,41,69,4,46,10,1.5365853658536586,23,2.5217391304347827,0.3333333333333333,4,2,92,7:cd,24,0.26,early,11,1.0,False,4,3.0,2,1.5,True,1,False,True,6,6,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,resolved,unknown,56,96,5,66,18,1.5,29,3.103448275862069,0.2916666666666667,13,2,120,14:cd,31,0.15,early,7,1.07,True,4,3.0,3,1.75,True,2,False,True,12,12,True,False,False,N/A,0,0,0,0,0,0,0,0
