instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
pydata__xarray-7233,resolved,under1h,58,101,7,65,11,1.6379310344827587,39,2.6153846153846154,0.36633663366336633,4,2,108,8:cd,37,0.18,early,7,1.12,True,5,5.0,2,1.4,True,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-7671,resolved,under1h,52,95,7,57,8,1.6923076923076923,37,2.3513513513513513,0.37894736842105264,4,2,102,5:cd,39,0.15,early,9,1.0,False,5,3.67,2,1.4,True,1,False,True,6,6,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14672,resolved,under1h,54,98,2,60,10,1.6666666666666667,37,2.4054054054054053,0.3877551020408163,5,2,100,6:cd,39,0.2,early,10,1.05,True,2,1.4,5,3.5,True,2,False,True,17,17,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-26323,resolved,under1h,62,119,13,78,13,1.6290322580645162,41,2.8780487804878048,0.33613445378151263,8,2,132,9:cd,42,0.21,early,13,1.09,True,4,3.11,8,3.5,True,2,False,False,4,4,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-22914,resolved,under1h,78,123,18,84,19,1.4743589743589745,38,2.8684210526315788,0.3008130081300813,9,2,141,11:cd,40,0.29,early,9,1.0,False,4,2.46,10,4.5,True,4,False,True,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-16662,resolved,under1h,61,97,11,65,16,1.5245901639344261,33,2.606060606060606,0.3402061855670103,5,2,108,12:cd,33,0.33,early,13,1.0,False,5,3.8,3,2.2,True,2,False,True,4,4,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-24443,resolved,under1h,70,124,30,82,11,1.5285714285714285,38,2.8421052631578947,0.3225806451612903,5,2,154,7:cd,43,0.23,early,11,1.0,False,5,3.6,4,2.8,True,1,False,False,7,6,True,False,False,N/A,1,1,1,0,1,0,0,0
django__django-15731,resolved,under1h,55,94,4,57,7,1.6363636363636365,36,2.5277777777777777,0.3829787234042553,4,2,98,4:cd,36,0.2,early,14,1.06,True,3,2.67,2,1.67,True,1,False,False,12,12,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14349,resolved,under1h,60,108,12,67,14,1.6166666666666667,39,2.4871794871794872,0.37962962962962965,5,2,120,10:cd,42,0.23,early,16,1.04,True,5,4.33,3,2.0,True,1,False,True,16,16,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-11578,resolved,under1h,70,132,14,84,12,1.6,43,2.6511627906976742,0.3484848484848485,6,2,146,7:cd,49,0.26,mixed,17,1.06,True,4,3.18,7,3.75,True,1,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-12050,resolved,under1h,84,145,5,86,11,1.7023809523809523,60,2.4166666666666665,0.4068965517241379,7,2,150,1:cd,60,0.19,early,18,1.0,False,3,2.0,2,1.67,True,2,False,False,21,21,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13820,resolved,under1h,71,128,12,81,15,1.619718309859155,45,2.488888888888889,0.3671875,5,2,140,11:cd,48,0.18,early,12,1.0,False,4,2.75,4,2.5,True,2,False,False,14,14,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-12155,unsubmitted,under1h,62,113,8,72,11,1.6290322580645162,42,2.761904761904762,0.3805309734513274,5,2,121,7:cd,41,0.25,early,17,1.07,True,5,3.75,4,2.2,True,2,False,True,16,16,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-15100,resolved,under1h,39,71,5,47,10,1.564102564102564,23,2.6956521739130435,0.30985915492957744,5,2,76,6:cd,25,0.17,early,4,1.0,False,4,3.0,2,1.5,True,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13809,resolved,under1h,83,122,9,82,29,1.3734939759036144,34,4.176470588235294,0.2786885245901639,18,1,131,13:cd,31,0.2,early,9,1.09,True,2,2.0,10,6.5,True,5,False,False,18,17,True,False,False,N/A,1,1,1,0,1,0,0,0
scikit-learn__scikit-learn-14053,resolved,under1h,55,96,16,63,9,1.5818181818181818,35,2.914285714285714,0.3541666666666667,5,2,112,5:cd,34,0.24,early,9,1.15,True,4,3.8,8,2.8,True,1,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13516,resolved,under1h,77,122,9,82,18,1.4545454545454546,36,3.3055555555555554,0.27049180327868855,11,2,131,12:cd,35,0.26,early,11,1.03,True,4,3.8,4,2.75,True,2,False,False,11,11,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-10297,resolved,under1h,59,94,12,66,19,1.4745762711864407,29,2.8620689655172415,0.2872340425531915,8,2,106,12:cd,29,0.19,early,4,1.0,False,6,3.75,4,1.5,True,1,False,False,4,4,False,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-8035,resolved,under1h,75,663,13,358,38,1.3066666666666666,24,3.0416666666666665,0.46003016591251883,13,2,676,26:cd,306,0.06,early,8,1.06,True,5,3.78,4,2.6,True,4,False,False,15,14,True,False,False,"('localization',)",1,1,1,1,0,0,0,0
django__django-11095,resolved,under1h,81,124,10,88,25,1.4074074074074074,35,3.2857142857142856,0.2903225806451613,8,2,134,18:cd,35,0.22,early,9,1.04,True,4,3.0,6,3.25,True,4,False,False,18,18,True,False,False,N/A,0,0,0,0,0,0,0,0
