instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
sphinx-doc__sphinx-9698,resolved,under15min,94,164,14,106,17,1.6063829787234043,62,3.032258064516129,0.3475609756097561,8,2,178,10:cd,59,0.28,early,24,1.12,True,4,2.89,6,3.5,True,2,False,False,3,1,True,True,False,N/A,2,2,1,0,2,0,0,0
django__django-11066,resolved,under15min,56,111,3,67,6,1.7678571428571428,44,2.5,0.4144144144144144,4,2,114,0:cd,45,0.19,early,18,1.11,True,4,4.0,2,1.5,True,1,False,True,12,12,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11880,resolved,under15min,78,143,5,85,12,1.7307692307692308,69,2.927536231884058,0.3776223776223776,7,2,148,6:cd,54,0.15,early,11,1.1,True,3,2.5,3,2.0,True,2,False,False,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15741,resolved,under15min,79,110,11,84,31,1.3544303797468353,33,4.96969696969697,0.2545454545454545,18,2,121,3:cd,27,0.41,early,12,1.1,True,4,2.67,7,3.75,True,4,False,False,14,14,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13109,resolved,under15min,81,143,12,86,9,1.6790123456790123,56,2.5,0.3916083916083916,6,2,155,0:cd,58,0.26,early,23,1.0,False,3,1.88,6,4.0,True,5,False,True,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13410,resolved,under15min,56,104,7,65,17,1.6785714285714286,47,3.893617021276596,0.38461538461538464,13,2,111,0:cd,36,0.27,early,11,1.12,True,4,3.33,4,2.25,True,1,False,True,10,10,True,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-7889,resolved,under15min,98,169,10,109,9,1.6326530612244898,71,2.971830985915493,0.378698224852071,5,2,179,5:cd,61,0.36,early,32,1.07,True,4,2.78,7,3.75,True,4,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15368,resolved,under15min,80,123,11,87,37,1.45,39,2.7948717948717947,0.3008130081300813,8,2,134,30:cd,36,0.34,early,6,1.05,True,3,2.2,9,4.0,True,4,False,False,17,17,True,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-13439,resolved,under15min,63,112,12,68,10,1.6507936507936507,42,2.4285714285714284,0.38392857142857145,6,2,124,5:cd,45,0.19,early,11,1.0,False,5,3.4,4,2.2,True,1,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-13989,resolved,under15min,65,112,12,71,14,1.6153846153846154,42,2.5476190476190474,0.35714285714285715,5,2,124,10:cd,42,0.17,early,6,1.06,True,3,2.4,5,2.75,True,1,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-7336,resolved,under15min,43,75,5,48,8,1.6511627906976745,30,2.6666666666666665,0.37333333333333335,5,2,80,4:cd,28,0.21,early,7,1.07,True,4,3.0,3,1.75,True,2,False,True,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13417,resolved,under15min,109,146,16,115,29,1.311926605504587,36,3.7777777777777777,0.23972602739726026,11,2,162,19:cd,32,0.41,early,13,1.09,True,3,2.14,15,6.0,True,4,False,False,18,18,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-16886,resolved,under15min,49,93,4,58,8,1.6734693877551021,34,2.5,0.3763440860215054,4,2,97,5:cd,36,0.12,early,6,1.0,False,3,2.67,2,1.67,False,1,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
