instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,resolved,under15min,94,152,7,106,32,1.5212765957446808,59,4.389830508474576,0.32894736842105265,17,2,159,28:cd,45,0.27,early,10,1.14,True,2,1.64,9,8.5,True,5,False,False,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,67,112,10,71,18,1.5820895522388059,40,2.35,0.35714285714285715,4,2,122,15:cd,42,0.15,early,3,1.0,False,3,2.86,6,3.67,False,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,resolved,under1h,70,126,10,78,9,1.6285714285714286,45,2.577777777777778,0.36507936507936506,6,2,136,4:cd,49,0.18,early,15,1.0,False,4,3.4,3,2.25,False,4,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,unresolved,under1h,67,98,21,72,20,1.373134328358209,27,3.3703703703703702,0.2755102040816326,9,2,119,12:cd,26,0.34,early,9,1.0,False,6,3.33,9,2.67,True,1,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10097,resolved,under15min,93,414,2,325,20,1.6666666666666667,63,2.619047619047619,0.6497584541062802,5,1,416,86:submit,182,0.07,early,12,1.12,True,2,2.0,2,2.0,False,1,False,False,21,19,True,True,True,"('localization',)",1,1.0,2,0,0,0,2,0
django__django-14053,resolved,under1h,111,228,26,141,22,1.6126126126126126,73,3.5205479452054793,0.32456140350877194,11,2,254,13:cd,71,0.15,early,15,1.17,True,5,3.42,11,4.6,True,2,False,True,32,32,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,resolved,under1h,56,105,8,72,9,1.6071428571428572,36,3.0555555555555554,0.3238095238095238,5,2,113,5:cd,34,0.19,early,8,1.18,True,4,3.4,3,2.25,True,1,False,True,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,unresolved,under15min,60,109,5,67,12,1.7,44,2.5454545454545454,0.3944954128440367,6,2,114,5:cd,43,0.22,early,14,1.09,True,3,2.83,5,2.67,True,1,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,95,148,5,107,40,1.431578947368421,44,3.727272727272727,0.28378378378378377,21,2,153,31:cd,42,0.19,early,5,1.07,True,3,1.83,6,3.33,False,5,False,True,19,18,True,False,False,N/A,1,1.0,1,0,1,0,0,0
scikit-learn__scikit-learn-10844,resolved,under1h,44,69,5,46,11,1.5454545454545454,27,2.925925925925926,0.36231884057971014,6,2,74,6:cd,24,0.23,early,7,1.14,True,4,3.4,3,2.0,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,under1h,170,430,10,251,36,1.5941176470588236,916,11.68886462882096,0.3116279069767442,27,1,440,9:cd,76,0.2,early,62,1.6,True,4,3.0,10,5.5,True,3,False,False,93,93,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15382,resolved,under1h,116,204,29,130,8,1.6120689655172413,72,2.736111111111111,0.35784313725490197,5,2,233,2:cd,75,0.34,early,39,1.04,True,4,2.35,17,6.25,True,7,False,True,20,20,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13551,resolved,under1h,86,154,9,100,10,1.6511627906976745,61,2.80327868852459,0.37662337662337664,7,2,163,4:cd,55,0.11,early,10,1.13,True,3,2.88,7,3.33,True,1,False,False,17,15,False,True,False,N/A,2,2.0,1,2,0,0,0,0
django__django-11749,resolved,under1h,86,137,9,99,34,1.3953488372093024,35,3.5142857142857142,0.2846715328467153,20,2,146,25:cd,39,0.3,early,5,1.08,True,3,2.3,5,4.67,True,5,False,False,12,12,True,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,resolved,under15min,71,119,11,81,23,1.5211267605633803,38,2.9210526315789473,0.31092436974789917,12,2,130,12:cd,39,0.23,early,7,1.08,True,3,2.56,7,4.33,True,1,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12585,resolved,under15min,59,108,7,67,10,1.6610169491525424,41,2.5609756097560976,0.37037037037037035,5,2,115,6:cd,42,0.14,early,7,1.07,True,4,3.6,4,2.25,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,unresolved,under4h,92,269,16,227,27,1.4130434782608696,43,4.604651162790698,0.5650557620817844,14,1,285,90:str_replace_editor: str_replace,104,0.16,early,10,1.13,True,3,2.85,12,6.67,True,1,False,True,171,63,True,True,False,N/A,104,21.6,5,0,108,0,0,0
django__django-17029,resolved,under15min,77,117,12,87,28,1.4155844155844155,47,4.9787234042553195,0.23076923076923078,19,2,129,15:cd,26,0.36,early,15,1.13,True,4,3.1,9,4.25,True,2,False,False,4,4,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15741,resolved,under15min,79,128,11,85,18,1.5569620253164558,46,2.9130434782608696,0.3515625,15,2,139,4:cd,44,0.32,early,15,1.11,True,4,2.54,5,4.5,True,5,False,False,7,7,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-10051,unresolved,under1h,56,99,13,68,17,1.5357142857142858,32,3.3125,0.30303030303030304,9,2,112,9:cd,32,0.2,early,7,1.11,True,4,3.62,7,3.75,True,1,False,True,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-25931,resolved,under1h,69,121,8,76,11,1.681159420289855,49,2.6122448979591835,0.3884297520661157,6,1,129,7:cd,46,0.3,early,22,1.09,True,4,3.11,5,3.0,True,1,False,True,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13670,resolved,under1h,20,28,1,21,10,1.3,7,2.7142857142857144,0.21428571428571427,4,2,29,7:cd,8,0.45,early,5,1.08,True,2,1.5,2,1.5,False,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-14711,resolved,under15min,86,135,22,96,26,1.4651162790697674,82,5.390243902439025,0.25925925925925924,12,1,157,15:cd,34,0.31,early,15,1.05,True,4,3.06,17,5.75,True,3,False,True,7,5,False,False,False,"('localization',)",2,2.0,1,0,0,2,0,0
pydata__xarray-7229,unresolved,under1h,86,151,23,95,10,1.5813953488372092,51,2.7058823529411766,0.3708609271523179,6,2,174,2:cd,57,0.29,early,22,1.0,False,4,2.33,15,5.5,True,4,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16139,unresolved,under15min,78,120,9,89,30,1.3717948717948718,30,3.3333333333333335,0.26666666666666666,14,2,129,17:cd,32,0.29,early,6,1.03,True,3,2.11,7,4.33,True,4,False,True,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-12304,resolved,under15min,80,159,9,100,18,1.6625,64,3.375,0.37735849056603776,13,2,168,13:cd,56,0.19,early,12,1.11,True,4,2.38,8,3.0,True,4,False,True,11,11,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-14007,resolved,under4h,120,162,37,129,56,1.2583333333333333,32,4.40625,0.21604938271604937,21,2,199,36:cd,34,0.42,early,11,1.01,True,3,2.36,23,11.0,True,11,False,False,16,14,True,False,False,"('localization',)",1,1.0,2,1,1,0,0,0
django__django-13028,resolved,under1h,100,187,12,108,8,1.79,82,2.3658536585365852,0.4385026737967914,4,2,199,5:cd,80,0.35,early,51,1.08,True,3,2.3,9,5.33,True,2,False,True,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11740,resolved,under1h,99,147,19,112,54,1.3737373737373737,39,4.615384615384615,0.2585034013605442,36,2,166,44:cd,36,0.47,early,9,1.09,True,3,1.91,17,8.67,True,8,False,False,18,18,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-16333,resolved,under15min,87,129,16,98,27,1.3908045977011494,39,3.948717948717949,0.26356589147286824,17,2,145,19:cd,32,0.28,early,8,1.09,True,4,2.89,6,4.75,True,6,False,False,20,20,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-13410,resolved,under15min,48,70,7,52,15,1.4166666666666667,22,3.590909090909091,0.3,12,2,77,12:cd,19,0.23,early,7,1.14,True,4,3.6,3,2.5,True,1,False,True,5,5,True,False,False,N/A,0,0.0,0,0,0,0,0,0
