instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
sympy__sympy-22080,unresolved,under1h,110,193,0,128,25,1.5636363636363637,66,2.984848484848485,0.33678756476683935,9,2,193,15:cd,64,0.45,mixed,70,1.24,True,0,0,0,0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-23413,unresolved,under1h,33,63,0,42,12,1.4848484848484849,17,2.588235294117647,0.31746031746031744,4,2,63,9:cd,22,0.31,mixed,19,1.67,True,0,0,0,0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-20488,resolved,under1h,78,152,0,95,8,1.6282051282051282,51,2.823529411764706,0.3815789473684211,5,2,152,0:cd,58,0.29,mixed,45,1.29,True,0,0,0,0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
pylint-dev__pylint-4604,unresolved,under1h,88,130,0,95,40,1.3636363636363635,33,3.1818181818181817,0.2692307692307692,13,2,130,32:cd,36,0.21,early,24,1.12,True,0,0,0,0,False,0,False,False,4,4,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14170,unresolved,under1h,132,187,0,136,38,1.371212121212121,66,4.090909090909091,0.2620320855614973,13,2,187,26:cd,40,0.16,early,17,1.0,False,0,0,0,0,False,0,False,False,13,13,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13346,unresolved,under1h,158,236,0,170,37,1.4177215189873418,69,3.5217391304347827,0.2838983050847458,15,2,236,23:cd,67,0.12,early,19,1.0,False,0,0,0,0,False,0,False,False,8,8,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15563,unresolved,under1h,98,151,0,109,36,1.4387755102040816,53,4.679245283018868,0.31125827814569534,26,2,151,26:cd,43,0.3,early,39,1.1,True,0,0,0,0,False,0,False,False,10,10,True,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-8872,unresolved,under1h,85,144,0,87,8,1.6823529411764706,60,2.466666666666667,0.4027777777777778,5,2,144,4:cd,58,0.18,early,26,1.04,True,0,0,0,0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11211,resolved,under1h,94,138,0,98,29,1.425531914893617,41,3.1219512195121952,0.2898550724637681,11,2,138,22:cd,40,0.14,early,14,1.06,True,0,0,0,0,False,0,False,False,24,24,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15916,resolved,under1h,119,231,0,153,24,1.6302521008403361,83,3.1325301204819276,0.35064935064935066,16,2,231,18:cd,79,0.14,early,28,1.38,True,0,0,0,0,False,0,False,False,11,11,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-17084,unresolved,under1h,122,190,0,131,31,1.4508196721311475,59,3.7288135593220337,0.3157894736842105,16,2,190,16:cd,58,0.08,early,11,1.0,False,0,0,0,0,False,0,False,False,25,25,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14122,resolved,under1h,50,337,0,228,17,1.54,34,3.5294117647058822,0.5934718100890207,10,2,337,2:cd,109,0.04,early,10,1.0,False,0,0,0,0,False,0,False,False,49,49,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11141,unresolved,under1h,93,202,0,107,6,1.89247311827957,84,2.0833333333333335,0.46534653465346537,4,2,202,3:cd,96,0.05,early,10,1.0,False,0,0,0,0,False,0,False,False,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
matplotlib__matplotlib-21568,unresolved,under1h,159,272,0,173,9,1.6352201257861636,114,2.956140350877193,0.38235294117647056,6,1,272,4:cd,99,0.27,mixed,73,1.12,True,0,0,0,0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15554,unresolved,under1h,118,301,0,235,17,1.6864406779661016,204,5.181372549019608,0.4186046511627907,11,2,301,5:cd,66,0.14,early,39,1.0,False,0,0,0,0,False,0,False,False,19,19,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-21596,unresolved,under1h,82,148,0,92,9,1.6829268292682926,58,2.6206896551724137,0.3918918918918919,6,2,148,4:cd,57,0.28,mixed,41,1.28,True,0,0,0,0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-14598,unresolved,under1h,167,393,0,236,15,1.7604790419161678,159,2.9559748427672954,0.42748091603053434,6,1,393,10:cd,157,0.2,early,75,1.24,True,0,0,0,0,False,0,False,False,17,17,True,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-13551,resolved,under1h,76,100,0,79,24,1.3157894736842106,25,3.52,0.24,15,2,100,9:cd,22,0.09,early,7,1.0,False,0,0,0,0,False,0,False,False,34,34,True,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14500,resolved,under1h,72,131,0,99,38,1.4027777777777777,39,5.3076923076923075,0.26717557251908397,28,2,131,36:cd,33,0.14,early,7,1.0,False,0,0,0,0,False,0,False,False,27,27,True,False,False,N/A,0,0,0,0,0,0,0,0
