instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,unresolved,under15min,22,30,3,31,11,1.3636363636363635,9,2.3333333333333335,0.3,5,2,33,7:python,9,0.13,early,1,1.0,False,3,3.0,2,1.33,False,0,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,9,9,1,10,8,1.0,1,1.0,0.1111111111111111,1,1,10,8:submit,2,0.5,early,1,1.0,False,2,1.5,2,1.5,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,unresolved,under1h,13,16,4,15,10,1.1538461538461537,3,4.0,0.1875,7,2,20,3:think,2,0.29,early,2,1.0,False,3,2.33,3,1.67,False,2,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,unresolved,under1h,8,10,1,11,7,1.125,2,3.0,0.2,4,2,11,3:think,2,0.18,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10097,resolved,under15min,45,197,2,198,21,2.0,612,9.75,0.4873096446700508,17,1,199,15:submit,66,0.16,early,21,2.0,True,3,3.0,3,2.0,False,0,False,True,24,21,True,True,True,"('general', 'localization')",2,1.5,2,0,0,0,3,0
django__django-14053,resolved,under1h,14,19,4,17,11,1.1428571428571428,3,3.0,0.15789473684210525,3,3,23,7:cd,3,0.2,early,1,1.0,False,3,3.0,2,1.33,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,resolved,under1h,9,10,2,10,8,1.1111111111111112,2,2.5,0.2,3,2,12,6:think,2,0.27,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,resolved,under15min,14,14,7,14,13,1.0,1,2.0,0.07142857142857142,2,2,21,12:submit,2,0.53,early,1,1.0,False,4,3.5,3,2.0,False,2,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-8621,unresolved,under15min,13,17,5,18,10,1.2307692307692308,4,4.0,0.23529411764705882,6,2,22,5:think,3,0.44,early,2,1.33,True,3,2.75,4,2.67,True,2,False,True,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10844,resolved,under1h,10,11,1,11,9,1.0,1,3.0,0.09090909090909091,3,3,12,7:think,2,0.17,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,under1h,6,6,2,7,5,1.0,1,1.0,0.16666666666666666,1,1,8,5:submit,2,0.43,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15382,unresolved,under1h,9,11,5,12,8,1.1111111111111112,2,5.0,0.18181818181818182,8,2,16,0:think,3,0.5,early,1,1.0,False,4,4.0,2,1.5,True,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-13551,unresolved,under1h,20,29,0,29,10,1.4,9,2.7777777777777777,0.27586206896551724,5,2,29,6:python,8,0.03,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,13,11,False,True,False,N/A,1,1.0,2,1,1,0,0,0
django__django-11749,unresolved,under1h,5,5,1,6,4,1.0,1,1.0,0.2,1,1,6,4:submit,2,0.33,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,unresolved,under15min,13,14,4,14,12,1.0,1,6.0,0.07142857142857142,6,6,18,7:think,2,0.4,early,1,1.0,False,3,2.5,3,2.0,True,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12585,resolved,under15min,10,10,2,10,9,1.0,1,2.0,0.1,2,2,12,8:submit,2,0.27,early,1,1.0,False,2,2.0,2,1.5,False,1,False,True,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,unresolved,under4h,50,73,5,71,17,1.46,24,2.7916666666666665,0.3287671232876712,9,1,78,9:python,21,0.08,early,4,1.0,False,3,2.25,4,2.0,True,0,False,False,17,11,True,False,False,"('localization',)",5,3.0,2,6,0,0,0,0
django__django-17029,resolved,under15min,13,19,3,17,11,1.2307692307692308,4,3.25,0.15789473684210525,4,3,22,6:cd,3,0.2,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
