instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,unresolved,under15min,34,50,0,41,0,1.3529411764705883,13,2.6153846153846154,0.32,5,1,50,18:true,9,0.33,early,9,1.13,True,1,1.0,4,4.0,True,0,False,False,13,7,True,True,True,N/A,5,3.0,2,0,0,0,6,0
astropy__astropy-8707,unresolved,under1h,93,128,16,125,0,1.3333333333333333,45,7.6,0.265625,22,2,144,33:pytest,19,0.3,early,17,1.08,True,3,1.6,15,8.67,True,4,False,False,45,43,True,True,False,"('localization',)",1,1.0,2,0,2,0,0,0
pytest-dev__pytest-7490,unresolved,under1h,29,43,0,29,0,1.3793103448275863,13,3.1538461538461537,0.2558139534883721,6,2,43,11:true,9,0.2,early,4,1.12,True,1,1.0,3,3.0,False,0,False,False,8,6,True,True,False,N/A,1,1.0,2,0,0,0,2,0
scikit-learn__scikit-learn-12973,resolved,under1h,42,54,0,46,0,1.2380952380952381,23,7.869565217391305,0.2222222222222222,16,1,54,17:pytest,7,0.2,early,7,1.22,True,1,1.0,3,3.0,False,0,False,False,11,10,True,False,False,"('localization',)",1,1.0,1,0,0,0,1,0
django__django-10097,resolved,under15min,128,197,0,183,0,1.515625,110,7.5181818181818185,0.3401015228426396,28,2,197,35:submit,54,0.06,early,8,1.0,False,1,1.0,1,1.0,False,0,False,False,14,13,True,False,True,N/A,1,1.0,1,0,0,0,1,0
django__django-14053,unresolved,under1h,31,33,0,31,0,1.064516129032258,3,4.666666666666667,0.09090909090909091,6,2,33,0:str_replace_editor: view,2,0.32,early,5,1.1,True,1,1.0,5,5.0,True,1,False,False,9,7,True,True,True,N/A,1,1.0,2,0,0,0,2,0
astropy__astropy-12907,resolved,under1h,15,22,0,22,0,1.4,7,2.7142857142857144,0.36363636363636365,8,1,22,0:pytest,6,0.26,early,2,1.2,True,1,1.0,3,3.0,False,0,False,False,3,3,True,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,resolved,under15min,34,47,5,46,0,1.3235294117647058,12,3.0833333333333335,0.2978723404255319,7,1,52,1:str_replace_editor: view,6,0.35,early,4,1.55,True,2,1.25,13,8.5,True,2,False,False,8,2,False,True,True,"('general',)",3,3.0,2,0,0,0,6,0
sphinx-doc__sphinx-8621,resolved,under15min,80,116,0,105,0,1.425,148,9.871621621621621,0.29310344827586204,18,1,116,5:true,12,0.37,mixed,26,1.39,True,1,1.0,3,3.0,False,0,False,False,40,38,True,False,False,N/A,1,1.0,2,1,0,0,1,0
scikit-learn__scikit-learn-10844,resolved,under1h,16,20,0,21,0,1.1875,4,1.75,0.25,2,1,20,8:str_replace_editor: str_replace,4,0.29,early,1,1.2,True,1,1.0,4,4.0,True,1,False,False,10,6,True,True,True,N/A,3,2.0,2,0,0,0,4,0
