instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,unresolved,unknown,67,97,4,69,23,1.4029850746268657,28,3.392857142857143,0.28865979381443296,13,2,119,11:cd,27,0.32,early,10,1.07,True,3,1.67,4,3.0,False,3,False,False,11,11,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,resolved,unknown,55,102,3,58,8,1.7636363636363637,43,2.186046511627907,0.4411764705882353,4,2,149,5:cd,45,0.1,early,5,1.0,False,1,1.0,3,2.0,False,2,False,False,9,9,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,resolved,unknown,66,100,8,70,18,1.5,36,3.361111111111111,0.34,9,1,128,13:cd,31,0.14,early,9,1.08,True,4,4.0,4,2.0,True,1,False,True,16,16,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,unresolved,unknown,47,77,7,51,11,1.5319148936170213,26,2.6923076923076925,0.3116883116883117,6,2,111,6:cd,27,0.28,early,16,1.0,False,4,3.2,3,2.5,True,2,False,True,19,17,True,False,False,"('localization',)",1,1,2,2,0,0,0,0
instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,resolved,unknown,85,119,11,89,37,1.3647058823529412,34,4.676470588235294,0.2689075630252101,25,2,154,20:cd,31,0.34,early,10,1.05,True,4,1.93,11,5.5,True,4,False,True,13,11,True,False,False,"('localization',)",2,2,1,2,0,0,0,0
instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,resolved,unknown,84,106,18,89,42,1.25,23,6.521739130434782,0.18867924528301888,23,2,136,39:cd,18,0.47,early,15,1.11,True,6,3.91,6,3.33,True,3,False,False,21,21,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,resolved,unknown,66,119,11,77,12,1.5909090909090908,40,2.725,0.3445378151260504,7,2,162,5:cd,43,0.24,early,11,1.04,True,4,2.8,8,3.75,True,2,False,False,5,5,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,resolved,unknown,52,77,11,56,21,1.4038461538461537,26,3.3076923076923075,0.2727272727272727,6,2,101,16:cd,20,0.28,early,5,1.0,False,5,3.2,4,2.2,True,3,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,resolved,unknown,41,59,5,45,18,1.3414634146341464,15,4.0,0.22033898305084745,10,2,79,9:cd,14,0.23,early,7,1.08,True,4,4.0,2,1.5,True,1,False,True,13,13,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,resolved,unknown,52,78,5,56,26,1.3846153846153846,27,4.0,0.2564102564102564,20,2,97,21:cd,19,0.25,early,8,1.05,True,3,2.2,4,2.67,False,3,False,True,15,15,True,False,False,N/A,0,0,0,0,0,0,0,0
