instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-14007,unresolved,under4h,8,10,4,11,6,1.125,2,2.5,0.2,3,2,14,4:think,3,0.45,early,2,1.0,False,3,3.0,2,1.67,False,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
scikit-learn__scikit-learn-25102,unresolved,under4h,8,11,2,12,5,1.25,3,3.0,0.2727272727272727,5,2,13,1:think,4,0.25,early,2,1.0,False,2,2.0,2,1.5,False,1,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-13212,unresolved,under4h,6,9,2,10,3,1.3333333333333333,3,2.3333333333333335,0.3333333333333333,3,2,11,1:think,4,0.3,early,2,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11400,unresolved,under4h,5,6,0,7,4,1.0,1,2.0,0.16666666666666666,2,2,6,3:think,2,0.14,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-13398,unresolved,under4h,6,8,2,9,4,1.1666666666666667,2,3.0,0.25,4,2,10,1:think,3,0.33,early,2,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
pytest-dev__pytest-10356,unresolved,under4h,9,11,5,12,7,1.1111111111111112,2,3.0,0.18181818181818182,4,2,16,4:think,3,0.5,early,2,1.0,False,4,3.67,2,1.5,False,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15629,unresolved,under4h,16,22,10,23,10,1.3125,6,2.3333333333333335,0.2727272727272727,4,1,32,7:think,7,0.61,early,5,1.0,False,4,3.29,6,2.75,False,7,False,True,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-16631,unresolved,under4h,6,8,2,9,5,1.1666666666666667,2,1.5,0.25,2,1,10,4:think,3,0.33,early,1,1.0,False,3,3.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-16263,unresolved,under4h,11,13,7,14,9,1.0909090909090908,2,4.5,0.15384615384615385,7,2,20,3:think,3,0.57,middle,2,1.0,False,4,3.25,4,2.0,True,1,False,True,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
astropy__astropy-14369,unresolved,under4h,4,5,0,6,3,1.0,1,2.0,0.2,2,2,5,2:think,2,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-14248,unsubmitted,under4h,4,6,2,7,3,1.0,1,1.0,0.5,1,1,8,3:think,4,0.43,early,1,1.0,False,3,3.0,1,1.0,False,1,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
pytest-dev__pytest-5787,unresolved,under4h,9,12,5,13,8,1.1111111111111112,2,2.0,0.3333333333333333,3,1,17,6:think,5,0.54,early,2,1.0,False,4,4.0,3,1.5,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15503,unresolved,under4h,5,6,1,7,4,1.0,1,2.0,0.16666666666666666,2,2,7,3:think,2,0.29,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-12489,unresolved,under4h,16,19,8,20,15,1.0625,2,6.0,0.21052631578947367,11,1,27,5:think,5,0.5,early,2,1.0,False,5,4.33,3,1.6,True,0,False,True,5,5,False,False,False,N/A,0,0,0,0,0,0,0,0
pylint-dev__pylint-4551,unresolved,under4h,18,22,6,20,12,1.1666666666666667,4,4.25,0.18181818181818182,9,2,28,4:think,3,0.26,early,3,1.0,False,4,3.33,3,1.5,False,2,False,False,4,3,False,False,False,"('localization',)",1,1,1,0,1,0,0,0
django__django-13449,unresolved,under4h,7,8,3,9,6,1.0,1,2.0,0.125,2,2,11,5:think,2,0.44,early,1,1.0,False,3,3.0,2,1.33,False,1,False,True,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-16560,unresolved,under4h,11,13,5,14,9,1.0909090909090908,2,4.5,0.15384615384615385,7,2,18,3:think,3,0.43,early,3,1.0,False,4,4.0,3,1.5,False,0,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14631,unresolved,under4h,11,11,5,12,10,1.0,1,1.0,0.09090909090909091,1,1,16,10:submit,2,0.5,early,3,1.0,False,4,3.67,2,1.5,False,0,False,False,3,3,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-16597,unresolved,under4h,7,10,3,11,4,1.2857142857142858,3,2.3333333333333335,0.3,3,2,13,2:think,4,0.36,early,3,1.0,False,3,3.0,2,1.33,False,1,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
pydata__xarray-3993,unresolved,under4h,8,9,3,10,7,1.0,1,2.0,0.1111111111111111,2,2,12,6:think,2,0.5,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
pylint-dev__pylint-8898,unresolved,under4h,4,5,0,6,3,1.0,1,2.0,0.2,2,2,5,2:think,2,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-10554,unresolved,under4h,9,13,4,14,5,1.3333333333333333,4,2.0,0.3076923076923077,3,1,17,6:think,4,0.43,early,2,1.2,True,3,3.0,4,2.0,True,0,False,False,2,1,False,False,False,"('localization', 'general')",1,1,1,1,0,0,0,0
django__django-13128,unresolved,under4h,9,14,4,15,5,1.4444444444444444,5,2.0,0.35714285714285715,3,1,18,3:think,6,0.47,early,4,1.0,False,3,2.33,3,1.67,False,2,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-9461,unresolved,under4h,21,27,6,28,10,1.2380952380952381,6,3.8333333333333335,0.2222222222222222,6,1,33,3:think,7,0.32,early,5,1.0,False,2,2.0,6,3.5,False,4,False,False,9,9,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-11885,unresolved,under4h,4,5,0,6,3,1.0,1,2.0,0.2,2,2,5,2:think,2,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-13852,unresolved,under4h,7,9,3,10,6,1.1428571428571428,2,4.0,0.2222222222222222,6,2,12,0:think,3,0.4,early,1,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-8548,unresolved,under4h,12,14,7,15,10,1.0833333333333333,2,2.0,0.14285714285714285,2,2,21,9:think,3,0.53,early,2,1.0,False,5,4.0,2,1.6,True,0,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-17630,unsubmitted,under4h,5,7,1,8,4,1.2,2,1.5,0.2857142857142857,2,1,8,3:think,3,0.25,early,1,1.0,False,2,2.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
sympy__sympy-18199,unsubmitted,under4h,7,9,3,10,5,1.1428571428571428,2,3.5,0.2222222222222222,5,2,12,1:think,3,0.4,early,2,1.0,False,4,4.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-14011,unresolved,under4h,8,10,4,11,6,1.125,2,4.0,0.2,6,2,14,1:think,3,0.55,middle,2,1.0,False,3,3.0,3,1.67,True,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
pytest-dev__pytest-6197,unresolved,under4h,4,5,0,6,3,1.0,1,2.0,0.2,2,2,5,2:think,2,0.17,early,1,1.0,False,1,1.0,1,1.0,False,0,False,False,1,1,False,False,False,N/A,0,0,0,0,0,0,0,0
django__django-15957,unresolved,under4h,18,30,13,31,7,1.3888888888888888,8,2.625,0.43333333333333335,4,1,43,4:think,14,0.45,early,7,1.0,False,4,3.82,9,3.5,True,2,False,False,2,2,False,False,False,N/A,0,0,0,0,0,0,0,0
sphinx-doc__sphinx-11510,unresolved,under4h,5,6,0,7,3,1.2,2,2.0,0.3333333333333333,3,1,6,1:think,2,0.14,middle,1,1.0,False,1,1.0,1,1.0,False,0,False,False,2,1,False,False,False,"('general', 'localization')",1,1,1,0,0,0,1,0
