instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,resolved,unknown,38,49,10,42,24,1.1578947368421053,7,4.714285714285714,0.14285714285714285,12,2,64,13:cd,8,0.34,early,5,1.0,False,4,2.75,5,2.25,True,3,False,True,11,10,True,False,False,N/A,1,1,1,0,1,0,0,0
instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,unresolved,unknown,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,unresolved,unknown,1,0,0,1,0,0.0,0,0.0,0.0,0,0,0,0:think,1,0.0,none,0,0.0,False,0,0.0,0,0.0,False,0,False,False,0,0,False,False,False,N/A,0,0,0,0,0,0,0,0
instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,unresolved,unknown,43,68,8,49,14,1.4186046511627908,19,3.1578947368421053,0.2647058823529412,8,2,90,7:cd,20,0.33,early,9,1.0,False,4,2.57,4,2.5,True,2,False,False,3,2,False,False,False,"('localization',)",1,1,1,1,0,0,0,0
instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,unsubmitted,unknown,60,82,9,63,31,1.3,19,2.9473684210526314,0.24390243902439024,9,1,112,23:cd,20,0.24,early,7,1.0,False,5,2.29,5,2.6,True,4,False,True,22,22,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,unsubmitted,unknown,67,70,19,66,62,1.044776119402985,4,2.0,0.04285714285714286,2,2,94,61:cd,5,0.61,mixed,15,1.0,False,3,2.29,14,6.67,False,4,False,False,20,20,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_qutebrowser__qutebrowser-34a13afd36b5e529d553892b1cd8b9d5ce8881c4-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,resolved,unknown,37,58,3,42,16,1.3783783783783783,15,3.4,0.2413793103448276,10,2,77,11:cd,17,0.22,early,4,1.08,True,3,2.0,3,2.33,False,2,False,False,8,8,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,resolved,unknown,57,86,8,61,22,1.4385964912280702,26,2.576923076923077,0.29069767441860467,3,2,108,20:cd,26,0.21,early,4,1.0,False,5,2.75,4,1.6,True,3,False,False,5,5,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,unresolved,unknown,39,54,2,42,24,1.2564102564102564,11,2.6363636363636362,0.18518518518518517,4,2,67,21:cd,13,0.11,early,3,1.0,False,3,3.0,1,1.0,False,1,False,False,10,10,True,False,False,N/A,0,0,0,0,0,0,0,0
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,resolved,unknown,48,75,7,58,27,1.3125,17,3.764705882352941,0.24,12,2,97,16:cd,18,0.34,early,7,1.04,True,4,2.43,5,2.5,True,4,False,True,7,7,True,False,False,N/A,0,0,0,0,0,0,0,0
