instance,resolution,debug_difficulty,node_count,exec_edge_count,hier_edge_count,step_count,longest_path,avg_out_degree,loop_count,avg_loop_length,backedge_fraction,max_loop_length,min_loop_length,edge_count,most_freq_node,most_freq_node_freq,loc_focus_ratio,loc_dominant_zone,loc_num_clusters,loc_avg_node_freq,repeated_view,max_view_depth,avg_view_depth,max_view_span,avg_view_span,scroll_behavior,num_deep_zooms_without_edit,back_and_forth_switch,zoom_out,patch_total,patch_success,flip_flop,repeat_failed_edit,abandonment,fail_to_success_patterns,fail_streak_max,fail_streak_avg,fail_streak_count,fail_type_not found,fail_type_no change,fail_type_multiple occurrences,fail_type_unknown,fail_type_invalid code
django__django-17087,resolved,under15min,94,167,14,109,22,1.5851063829787233,60,2.7,0.3473053892215569,5,2,181,18:cd,59,0.19,early,8,1.1,True,5,3.56,6,2.8,True,3,False,True,23,23,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-8707,unresolved,under1h,75,122,10,79,22,1.5466666666666666,42,2.4523809523809526,0.3442622950819672,7,2,132,16:cd,44,0.2,early,9,1.0,False,4,3.17,6,2.75,True,1,False,False,4,4,False,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-7490,resolved,under1h,103,174,29,114,10,1.5922330097087378,64,2.9375,0.3563218390804598,7,2,203,4:cd,61,0.3,early,24,1.06,True,4,3.37,21,7.5,True,5,False,False,6,6,False,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12973,resolved,under1h,55,88,14,62,16,1.4545454545454546,26,3.1538461538461537,0.3068181818181818,8,2,102,8:cd,27,0.29,early,7,1.04,True,5,3.29,7,2.4,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-10097,resolved,under15min,117,183,2,106,40,1.3675213675213675,50,4.32,0.2896174863387978,27,2,185,14:cd,36,0.3,mixed,13,1.22,True,2,2.0,2,2.0,False,1,False,False,17,16,True,False,True,"('localization',)",1,1.0,1,0,0,0,1,0
django__django-14053,resolved,under1h,72,125,5,83,18,1.5833333333333333,45,3.022222222222222,0.352,12,2,130,7:cd,43,0.14,early,8,1.2,True,4,3.33,3,2.25,True,1,False,True,17,17,True,False,False,N/A,0,0.0,0,0,0,0,0,0
astropy__astropy-12907,resolved,under1h,59,102,9,70,11,1.5423728813559323,34,3.1176470588235294,0.3137254901960784,6,2,111,6:cd,33,0.33,early,11,1.1,True,4,3.0,5,2.75,True,2,False,False,3,3,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sympy__sympy-15809,resolved,under15min,101,178,15,110,13,1.6732673267326732,69,2.4927536231884058,0.39325842696629215,6,2,193,5:cd,69,0.15,early,14,1.04,True,4,3.6,5,3.25,True,1,False,True,9,9,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-10844,resolved,under1h,63,107,8,69,11,1.5714285714285714,38,2.710526315789474,0.37383177570093457,5,2,115,7:cd,39,0.2,early,9,1.1,True,4,3.67,3,2.0,True,1,False,False,1,1,False,False,False,N/A,0,0.0,0,0,0,0,0,0
sphinx-doc__sphinx-10614,unresolved,under1h,217,368,15,231,56,1.6129032258064515,245,11.342857142857143,0.36684782608695654,38,2,383,44:cd,113,0.07,early,7,1.09,True,4,3.0,10,4.0,True,5,False,False,14,14,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15382,resolved,under1h,108,205,22,133,9,1.6388888888888888,76,3.0789473684210527,0.37073170731707317,6,2,227,0:cd,73,0.37,early,38,1.17,True,3,2.43,19,9.67,True,6,False,True,19,19,True,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-11749,resolved,under1h,89,160,8,98,13,1.6179775280898876,56,2.5535714285714284,0.38125,8,2,168,6:cd,62,0.14,early,16,1.05,True,4,3.5,3,2.0,True,2,False,False,20,20,True,False,False,N/A,0,0.0,0,0,0,0,0,0
psf__requests-2317,resolved,under15min,70,120,14,81,18,1.5142857142857142,37,2.72972972972973,0.325,6,2,134,13:cd,40,0.22,early,9,1.0,False,4,2.88,6,3.5,True,4,False,False,6,6,True,False,False,N/A,0,0.0,0,0,0,0,0,0
scikit-learn__scikit-learn-12585,resolved,under15min,40,78,4,50,9,1.75,35,2.942857142857143,0.3717948717948718,5,2,82,6:cd,29,0.15,early,5,1.33,True,3,2.83,5,2.67,True,1,False,False,2,2,False,False,False,N/A,0,0.0,0,0,0,0,0,0
django__django-15128,unresolved,under4h,102,161,22,118,26,1.4313725490196079,45,3.6444444444444444,0.2795031055900621,16,2,183,12:cd,44,0.25,early,10,1.05,True,4,2.89,9,5.0,True,2,False,True,48,47,True,False,False,N/A,1,1.0,1,0,1,0,0,0
django__django-17029,resolved,under15min,63,104,10,69,18,1.5714285714285714,37,2.7837837837837838,0.3557692307692308,12,2,114,14:cd,36,0.25,early,7,1.08,True,6,4.0,5,2.0,True,1,False,True,16,16,True,False,False,N/A,0,0.0,0,0,0,0,0,0
pytest-dev__pytest-10051,resolved,under1h,57,102,12,69,14,1.6140350877192982,38,3.1842105263157894,0.3627450980392157,8,2,114,9:cd,34,0.24,early,9,1.25,True,4,3.45,10,4.5,True,1,False,False,8,8,True,False,False,N/A,0,0.0,0,0,0,0,0,0
